vulnerability_id,cve_id,vulnerability_name,severity,cvss_score,affected_asset,patch_available,status
VUL08020,CVE-2025-86170,SQL Injection,High,8.6,LEG-DB-0070,Yes,Closed
VUL08021,CVE-2018-15321,Insecure Deserialization,Critical,9.5,SAL-PC-0001,No,Open
VUL08022,CVE-2026-7277,Missing Security Patch,Medium,5.9,LEG-PRT-0092,No,Won't Fix
VUL08023,CVE-2021-66058,Cross-Site Scripting (XSS),Low,0.1,ENG-FW-0116,Yes,In Progress
VUL08024,CVE-2020-19085,Weak Password Policy,Low,3.6,FIN-SRV-0049,Yes,In Progress
VUL08025,CVE-2020-85074,Privilege Escalation,Critical,9.6,SAL-SRV-0068,Yes,In Progress
VUL08026,CVE-2024-39240,XML External Entity (XXE),High,7.0,OPS-RTR-0091,No,Open
VUL08027,CVE-2025-60829,XML External Entity (XXE),High,7.2,SAL-DB-0104,Yes,Closed
VUL08028,CVE-2025-83707,Insecure Deserialization,High,8.5,ENG-DB-0104,Yes,Patched
VUL08029,CVE-2015-52563,Missing Security Patch,High,8.3,OPS-PC-0010,Yes,Closed
VUL08030,CVE-2020-50704,Unpatched Software,Medium,5.0,ENG-MOB-0088,Yes,Patched
VUL08031,CVE-2022-78517,Security Misconfiguration,Critical,9.6,MKT-PC-0035,Yes,In Progress
VUL08032,CVE-2015-58025,Denial of Service,Medium,4.7,IT-MOB-0031,Yes,Closed
VUL08033,CVE-2017-43112,Sensitive Data Exposure,Medium,6.2,FIN-IOT-0101,Yes,Closed
VUL08034,CVE-2021-56369,Insecure Deserialization,Medium,6.3,ENG-DB-0016,No,In Progress
VUL08035,CVE-2016-9688,Command Injection,Medium,5.7,OPS-RTR-0074,Yes,Patched
VUL08036,CVE-2026-8881,Cross-Site Scripting (XSS),High,8.2,LEG-MOB-0061,Yes,In Progress
VUL08037,CVE-2016-96411,Unpatched Software,High,7.2,SAL-DB-0020,Yes,Closed
VUL08038,CVE-2017-49752,Buffer Overflow,Low,0.7,OPS-SW-0007,Yes,Closed
VUL08039,CVE-2026-82486,Weak Password Policy,Medium,5.3,LEG-PC-0118,Yes,In Progress
VUL08040,CVE-2024-58359,Command Injection,Critical,9.9,MKT-PC-0014,No,Won't Fix
VUL08041,CVE-2015-17326,Command Injection,High,7.0,ENG-MOB-0042,No,In Progress
VUL08042,CVE-2023-11076,Broken Authentication,Medium,5.1,OPS-SRV-0081,Yes,Closed
VUL08043,CVE-2022-95204,Outdated SSL/TLS Configuration,Low,1.1,HR-FW-0091,No,Open
VUL08044,CVE-2019-10422,Insecure Direct Object Reference,Medium,5.7,FIN-DB-0015,Yes,In Progress
VUL08045,CVE-2023-5755,Buffer Overflow,Low,1.1,ENG-SRV-0118,No,In Progress
VUL08046,CVE-2024-37656,Insecure Deserialization,Critical,9.3,HR-SRV-0048,Yes,Closed
VUL08047,CVE-2025-11109,XML External Entity (XXE),Medium,4.4,MKT-PC-0060,Yes,Closed
VUL08048,CVE-2024-8181,Buffer Overflow,Medium,4.2,LEG-PRT-0012,No,Won't Fix
VUL08049,CVE-2017-26552,Privilege Escalation,Low,0.5,FIN-IOT-0096,No,Open
VUL08050,CVE-2019-20538,Buffer Overflow,High,8.7,LEG-SW-0032,No,Open
VUL08051,CVE-2025-89394,Sensitive Data Exposure,Critical,9.2,SAL-DB-0083,Yes,Patched
VUL08052,CVE-2017-3523,Path Traversal,Medium,5.8,MKT-FW-0058,Yes,In Progress
VUL08053,CVE-2024-34635,Server-Side Request Forgery (SSRF),Low,0.2,ENG-MOB-0040,Yes,Closed
VUL08054,CVE-2024-11579,Security Misconfiguration,High,8.4,MKT-PC-0037,Yes,Closed
VUL08055,CVE-2021-98239,Buffer Overflow,High,7.1,ENG-DB-0042,Yes,Closed
VUL08056,CVE-2023-21580,Privilege Escalation,High,7.0,IT-DB-0108,Yes,In Progress
VUL08057,CVE-2024-54644,Sensitive Data Exposure,High,8.2,SAL-IOT-0043,No,Open
VUL08058,CVE-2026-5972,XML External Entity (XXE),Critical,9.0,FIN-IOT-0113,Yes,Patched
VUL08059,CVE-2022-58427,Sensitive Data Exposure,Medium,6.6,FIN-MOB-0133,Yes,Patched
VUL08060,CVE-2018-95729,Privilege Escalation,Low,1.7,HR-DB-0066,No,Won't Fix
VUL08061,CVE-2020-5963,Privilege Escalation,High,8.5,FIN-MOB-0075,Yes,In Progress
VUL08062,CVE-2018-23726,Missing Security Patch,High,7.2,IT-PRT-0041,Yes,In Progress
VUL08063,CVE-2017-56900,Outdated SSL/TLS Configuration,Medium,5.1,IT-RTR-0108,Yes,Closed
VUL08064,CVE-2019-45484,Remote Code Execution,Medium,6.2,ENG-RTR-0017,No,Won't Fix
VUL08065,CVE-2022-1283,Remote Code Execution,High,7.2,MKT-RTR-0102,No,Open
VUL08066,CVE-2015-92360,Open Redirect,Medium,6.1,SAL-IOT-0001,No,Open
VUL08067,CVE-2025-27075,Cross-Site Scripting (XSS),High,8.0,SAL-PRT-0093,Yes,In Progress
VUL08068,CVE-2022-40234,Security Misconfiguration,Critical,9.7,SAL-SRV-0058,Yes,In Progress
VUL08069,CVE-2016-78591,Remote Code Execution,Medium,5.2,HR-RTR-0020,Yes,In Progress
VUL08070,CVE-2015-9683,Insecure Direct Object Reference,High,7.1,SAL-MOB-0108,No,In Progress
VUL08071,CVE-2024-72668,Remote Code Execution,Medium,6.7,FIN-MOB-0091,Yes,Closed
VUL08072,CVE-2020-97165,SQL Injection,Medium,5.2,LEG-FW-0019,Yes,Patched
VUL08073,CVE-2022-62882,Denial of Service,Critical,9.9,FIN-LAP-0095,No,In Progress
VUL08074,CVE-2023-70599,Sensitive Data Exposure,High,7.7,LEG-PRT-0074,Yes,In Progress
VUL08075,CVE-2026-24476,Buffer Overflow,Medium,4.7,LEG-DB-0115,Yes,Patched
VUL08076,CVE-2015-57086,Outdated SSL/TLS Configuration,Low,3.8,LEG-PRT-0020,Yes,In Progress
VUL08077,CVE-2021-48129,Insecure Direct Object Reference,Medium,5.8,MKT-RTR-0101,Yes,In Progress
VUL08078,CVE-2017-97831,Server-Side Request Forgery (SSRF),High,8.5,SAL-MOB-0033,Yes,Patched
VUL08079,CVE-2018-9780,Insecure Direct Object Reference,Low,2.5,MKT-PRT-0098,No,Won't Fix
VUL08080,CVE-2016-23783,Broken Authentication,Medium,4.1,ENG-RTR-0009,Yes,Patched
VUL08081,CVE-2025-44962,Unpatched Software,Low,2.3,IT-RTR-0011,No,Won't Fix
VUL08082,CVE-2021-79145,SQL Injection,Medium,4.5,ENG-PC-0029,Yes,In Progress
VUL08083,CVE-2016-39646,Buffer Overflow,High,7.4,MKT-PRT-0090,Yes,Closed
VUL08084,CVE-2019-29978,Unpatched Software,High,8.7,LEG-SRV-0008,No,Open
VUL08085,CVE-2023-41373,Outdated SSL/TLS Configuration,High,8.3,MKT-SRV-0090,Yes,Closed
VUL08086,CVE-2020-23855,Sensitive Data Exposure,Critical,9.6,HR-FW-0121,Yes,In Progress
VUL08087,CVE-2023-67177,Open Redirect,Medium,5.7,MKT-SRV-0096,Yes,In Progress
VUL08088,CVE-2022-68346,Insecure Direct Object Reference,Critical,9.4,OPS-LAP-0085,No,Open
VUL08089,CVE-2021-3183,Denial of Service,High,8.5,MKT-MOB-0049,No,Won't Fix
VUL08090,CVE-2021-18778,Command Injection,Medium,4.8,ENG-MOB-0041,Yes,In Progress
VUL08091,CVE-2015-79551,Cross-Site Scripting (XSS),Medium,5.3,FIN-LAP-0017,No,Open
VUL08092,CVE-2018-45081,XML External Entity (XXE),Medium,4.3,HR-FW-0047,Yes,Patched
VUL08093,CVE-2022-7619,Cross-Site Scripting (XSS),Medium,6.1,LEG-FW-0055,No,Open
VUL08094,CVE-2015-34557,Unpatched Software,Low,1.3,ENG-FW-0017,No,Won't Fix
VUL08095,CVE-2019-60369,Broken Authentication,High,7.5,OPS-LAP-0110,No,In Progress
VUL08096,CVE-2020-95405,Insecure Direct Object Reference,Critical,9.0,HR-IOT-0104,No,Won't Fix
VUL08097,CVE-2023-38787,Remote Code Execution,Critical,9.7,IT-RTR-0081,No,Open
VUL08098,CVE-2024-64077,Weak Password Policy,Critical,9.8,HR-PC-0090,No,In Progress
VUL08099,CVE-2022-94840,Missing Security Patch,Low,2.7,IT-LAP-0101,No,In Progress
VUL08100,CVE-2019-58120,Denial of Service,Medium,6.5,IT-SRV-0046,Yes,Closed
VUL08101,CVE-2018-96870,Open Redirect,Low,0.9,HR-SW-0120,Yes,Closed
VUL08102,CVE-2021-25263,Unpatched Software,Low,3.4,OPS-MOB-0036,Yes,Closed
VUL08103,CVE-2022-31032,XML External Entity (XXE),Medium,5.8,HR-RTR-0020,Yes,Patched
VUL08104,CVE-2022-36680,Privilege Escalation,Low,2.6,LEG-LAP-0001,Yes,Closed
VUL08105,CVE-2015-45698,Denial of Service,Medium,5.1,HR-PRT-0039,No,Won't Fix
VUL08106,CVE-2015-2019,Broken Authentication,Medium,5.6,SAL-SRV-0112,Yes,In Progress
VUL08107,CVE-2020-76258,Sensitive Data Exposure,High,7.3,MKT-MOB-0079,Yes,Closed
VUL08108,CVE-2019-43991,Server-Side Request Forgery (SSRF),High,7.6,ENG-IOT-0037,Yes,In Progress
VUL08109,CVE-2019-96841,Security Misconfiguration,Low,1.2,MKT-FW-0105,No,Open
VUL08110,CVE-2021-33951,Remote Code Execution,High,7.6,SAL-SW-0066,No,Won't Fix
VUL08111,CVE-2017-71496,XML External Entity (XXE),Low,0.1,ENG-SRV-0012,Yes,In Progress
VUL08112,CVE-2020-85904,Sensitive Data Exposure,Medium,5.2,HR-DB-0030,Yes,Closed
VUL08113,CVE-2024-36286,XML External Entity (XXE),Medium,4.7,ENG-SW-0023,Yes,In Progress
VUL08114,CVE-2023-41006,Buffer Overflow,Medium,6.3,MKT-FW-0111,Yes,In Progress
VUL08115,CVE-2023-12187,Insecure Direct Object Reference,Critical,9.4,IT-LAP-0099,Yes,In Progress
VUL08116,CVE-2022-38496,Insecure Deserialization,Medium,6.6,SAL-RTR-0071,Yes,Closed
VUL08117,CVE-2023-83290,Open Redirect,Medium,4.5,IT-SRV-0029,Yes,In Progress
VUL08118,CVE-2022-77673,Server-Side Request Forgery (SSRF),Medium,6.2,IT-LAP-0094,Yes,Closed
VUL08119,CVE-2019-52868,Denial of Service,Medium,6.5,MKT-PC-0074,No,Won't Fix
VUL08120,CVE-2019-38069,Cross-Site Scripting (XSS),Critical,9.9,HR-RTR-0089,Yes,Patched
VUL08121,CVE-2025-71458,Privilege Escalation,Medium,6.3,LEG-MOB-0098,Yes,Patched
VUL08122,CVE-2022-82862,XML External Entity (XXE),Low,2.9,ENG-SRV-0115,Yes,In Progress
VUL08123,CVE-2019-15591,Path Traversal,Medium,5.3,ENG-PC-0096,Yes,Closed
VUL08124,CVE-2026-92265,Insecure Deserialization,Medium,5.5,IT-LAP-0002,No,Won't Fix
VUL08125,CVE-2015-84700,Cross-Site Scripting (XSS),Medium,4.1,MKT-DB-0081,No,In Progress
VUL08126,CVE-2022-48019,Command Injection,High,8.9,LEG-FW-0006,No,In Progress
VUL08127,CVE-2025-58548,Privilege Escalation,High,7.1,MKT-LAP-0045,Yes,Closed
VUL08128,CVE-2022-16085,Open Redirect,High,8.4,SAL-PRT-0033,Yes,Closed
VUL08129,CVE-2015-54740,Open Redirect,Medium,5.9,HR-PC-0017,No,Open
VUL08130,CVE-2020-74724,Outdated SSL/TLS Configuration,Low,1.7,LEG-IOT-0071,No,Won't Fix
VUL08131,CVE-2015-74301,Outdated SSL/TLS Configuration,Low,0.2,OPS-SW-0122,No,Open
VUL08132,CVE-2020-16266,Cross-Site Scripting (XSS),Medium,5.0,OPS-FW-0002,Yes,In Progress
VUL08133,CVE-2020-55604,Outdated SSL/TLS Configuration,High,7.5,OPS-RTR-0074,No,Won't Fix
VUL08134,CVE-2019-88438,Open Redirect,High,8.7,LEG-SRV-0066,No,In Progress
VUL08135,CVE-2016-70647,Cross-Site Scripting (XSS),Medium,4.5,HR-PRT-0077,No,Open
VUL08136,CVE-2018-31809,Path Traversal,High,7.9,IT-MOB-0080,Yes,Patched
VUL08137,CVE-2015-38242,Open Redirect,Low,0.6,HR-FW-0107,No,Open
VUL08138,CVE-2025-80285,Privilege Escalation,Medium,4.7,FIN-MOB-0040,No,Won't Fix
VUL08139,CVE-2025-56023,Command Injection,Medium,4.5,MKT-PC-0015,No,In Progress
VUL08140,CVE-2015-43868,Unpatched Software,Medium,5.8,FIN-SRV-0080,No,Won't Fix
VUL08141,CVE-2024-49679,Insecure Direct Object Reference,Critical,9.5,IT-SW-0024,No,Won't Fix
VUL08142,CVE-2019-85845,Remote Code Execution,Low,1.6,MKT-DB-0007,Yes,Patched
VUL08143,CVE-2020-72427,Server-Side Request Forgery (SSRF),Low,0.1,OPS-FW-0119,Yes,Closed
VUL08144,CVE-2023-38606,Insecure Deserialization,Medium,4.8,IT-MOB-0060,No,Won't Fix
VUL08145,CVE-2023-48671,Broken Authentication,Medium,5.1,HR-DB-0065,Yes,Patched
VUL08146,CVE-2026-73708,Weak Password Policy,High,8.5,IT-FW-0123,No,In Progress
VUL08147,CVE-2020-19780,Path Traversal,Medium,5.3,IT-SRV-0063,Yes,In Progress
VUL08148,CVE-2026-99928,Sensitive Data Exposure,Medium,6.8,SAL-PRT-0045,Yes,In Progress
VUL08149,CVE-2023-4991,Insecure Deserialization,Medium,5.4,SAL-IOT-0006,No,Open
VUL08150,CVE-2026-51827,Insecure Deserialization,Medium,6.5,FIN-FW-0067,Yes,Closed
VUL08151,CVE-2026-42001,Command Injection,Low,3.2,MKT-PRT-0101,No,Won't Fix
VUL08152,CVE-2021-94301,Remote Code Execution,Medium,4.5,HR-SRV-0041,No,Won't Fix
VUL08153,CVE-2016-10708,Insecure Deserialization,Medium,4.4,OPS-MOB-0094,Yes,In Progress
VUL08154,CVE-2021-95275,Broken Authentication,Medium,4.5,ENG-SRV-0146,No,In Progress
VUL08155,CVE-2019-46622,Denial of Service,Medium,4.6,LEG-PC-0090,Yes,In Progress
VUL08156,CVE-2026-51704,Security Misconfiguration,Low,2.4,OPS-LAP-0109,Yes,In Progress
VUL08157,CVE-2024-34430,Command Injection,Medium,5.2,MKT-LAP-0037,No,Won't Fix
VUL08158,CVE-2015-18862,Security Misconfiguration,High,7.9,SAL-RTR-0099,Yes,Closed
VUL08159,CVE-2023-66395,Denial of Service,Critical,9.7,SAL-PC-0069,No,Won't Fix
VUL08160,CVE-2025-76982,Remote Code Execution,High,7.2,SAL-PC-0067,Yes,Closed
VUL08161,CVE-2017-74848,Cross-Site Scripting (XSS),High,8.1,FIN-IOT-0080,Yes,In Progress
VUL08162,CVE-2026-19361,Buffer Overflow,High,7.4,FIN-SRV-0073,Yes,Closed
VUL08163,CVE-2020-40643,Command Injection,Critical,9.3,OPS-SRV-0037,No,Open
VUL08164,CVE-2025-72513,XML External Entity (XXE),Low,0.5,IT-SW-0064,Yes,In Progress
VUL08165,CVE-2018-34380,Command Injection,Medium,5.5,ENG-PC-0045,No,Open
VUL08166,CVE-2025-47918,Missing Security Patch,Low,2.0,SAL-PRT-0046,No,Won't Fix
VUL08167,CVE-2025-57430,Missing Security Patch,High,7.6,OPS-FW-0010,Yes,Patched
VUL08168,CVE-2020-49860,Insecure Direct Object Reference,Medium,6.2,OPS-PC-0023,Yes,Closed
VUL08169,CVE-2022-28878,Weak Password Policy,Medium,4.1,SAL-DB-0069,Yes,Patched
VUL08170,CVE-2024-7944,Server-Side Request Forgery (SSRF),Medium,5.3,MKT-RTR-0099,Yes,Patched
VUL08171,CVE-2018-17627,Unpatched Software,Low,2.5,HR-MOB-0024,Yes,Patched
VUL08172,CVE-2019-99764,Outdated SSL/TLS Configuration,Medium,4.8,OPS-PRT-0062,No,Won't Fix
VUL08173,CVE-2015-9184,Denial of Service,High,7.7,FIN-RTR-0051,Yes,Closed
VUL08174,CVE-2016-46473,Open Redirect,Low,3.1,OPS-SRV-0031,Yes,In Progress
VUL08175,CVE-2021-46267,Sensitive Data Exposure,Low,2.2,OPS-MOB-0013,Yes,Patched
VUL08176,CVE-2017-20712,Server-Side Request Forgery (SSRF),Medium,4.7,IT-LAP-0057,No,Won't Fix
VUL08177,CVE-2016-25166,Open Redirect,Critical,9.8,LEG-SRV-0073,Yes,Closed
VUL08178,CVE-2023-84107,XML External Entity (XXE),High,7.5,HR-SW-0047,No,Won't Fix
VUL08179,CVE-2020-15350,Broken Authentication,Low,0.6,IT-SRV-0042,Yes,Closed
VUL08180,CVE-2020-87919,Buffer Overflow,Critical,9.5,FIN-DB-0006,Yes,In Progress
VUL08181,CVE-2022-37757,Sensitive Data Exposure,Low,2.6,HR-SRV-0085,Yes,In Progress
VUL08182,CVE-2026-18700,Unpatched Software,Low,0.9,OPS-PC-0053,No,In Progress
VUL08183,CVE-2025-40213,Broken Authentication,High,8.8,HR-MOB-0082,Yes,Patched
VUL08184,CVE-2021-60910,Weak Password Policy,Low,0.3,IT-RTR-0076,No,In Progress
VUL08185,CVE-2020-27478,Insecure Deserialization,Low,0.8,SAL-DB-0103,No,Won't Fix
VUL08186,CVE-2026-99057,Outdated SSL/TLS Configuration,Critical,10.0,OPS-PRT-0044,Yes,In Progress
VUL08187,CVE-2019-20502,Sensitive Data Exposure,High,7.3,HR-IOT-0072,Yes,Closed
VUL08188,CVE-2019-94920,Insecure Deserialization,Critical,9.7,HR-SW-0065,Yes,Patched
VUL08189,CVE-2020-84009,Cross-Site Scripting (XSS),Medium,5.6,ENG-LAP-0078,Yes,In Progress
VUL08190,CVE-2021-47498,Insecure Direct Object Reference,Medium,4.7,HR-FW-0013,No,Open
VUL08191,CVE-2020-10031,Broken Authentication,High,7.4,FIN-RTR-0043,Yes,Patched
VUL08192,CVE-2017-8483,Sensitive Data Exposure,High,7.9,FIN-PRT-0107,No,Open
VUL08193,CVE-2016-88212,Unpatched Software,High,8.8,IT-RTR-0083,Yes,Closed
VUL08194,CVE-2018-30767,Unpatched Software,Low,0.7,LEG-RTR-0048,Yes,Closed
VUL08195,CVE-2019-2221,Privilege Escalation,Medium,5.4,HR-SRV-0023,Yes,Closed
VUL08196,CVE-2022-45739,SQL Injection,High,8.9,HR-FW-0005,Yes,In Progress
VUL08197,CVE-2020-71216,Security Misconfiguration,Medium,6.9,SAL-DB-0120,Yes,In Progress
VUL08198,CVE-2025-81106,Denial of Service,High,8.6,IT-PRT-0044,Yes,Closed
VUL08199,CVE-2025-27596,Broken Authentication,Medium,4.0,ENG-SRV-0149,Yes,Patched
VUL08200,CVE-2018-93163,Server-Side Request Forgery (SSRF),Low,3.9,OPS-SRV-0011,Yes,Patched
VUL08201,CVE-2023-97171,Open Redirect,Medium,6.1,HR-FW-0108,Yes,In Progress
VUL08202,CVE-2026-8837,Path Traversal,Critical,9.5,ENG-PC-0025,Yes,Patched
VUL08203,CVE-2016-5760,Remote Code Execution,Medium,5.3,MKT-IOT-0050,No,Won't Fix
VUL08204,CVE-2025-13247,Path Traversal,Medium,6.1,HR-DB-0003,Yes,In Progress
VUL08205,CVE-2015-71948,Missing Security Patch,High,7.5,ENG-MOB-0005,Yes,In Progress
VUL08206,CVE-2023-68667,Missing Security Patch,High,8.0,HR-IOT-0047,Yes,Closed
VUL08207,CVE-2025-23627,XML External Entity (XXE),Medium,5.0,ENG-IOT-0059,No,Won't Fix
VUL08208,CVE-2024-93685,Buffer Overflow,Critical,9.5,HR-SW-0008,Yes,Closed
VUL08209,CVE-2023-2658,Insecure Deserialization,High,8.6,MKT-PC-0038,No,In Progress
VUL08210,CVE-2021-20886,Remote Code Execution,Medium,6.3,OPS-RTR-0104,Yes,Patched
VUL08211,CVE-2020-39679,Missing Security Patch,High,7.4,OPS-PC-0014,Yes,Patched
VUL08212,CVE-2023-19537,Outdated SSL/TLS Configuration,High,8.5,OPS-PC-0044,Yes,Patched
VUL08213,CVE-2016-73281,Cross-Site Scripting (XSS),High,7.1,HR-LAP-0110,No,Won't Fix
VUL08214,CVE-2020-46422,Broken Authentication,High,7.2,HR-RTR-0047,Yes,Closed
VUL08215,CVE-2021-86107,Weak Password Policy,High,8.7,ENG-MOB-0032,Yes,In Progress
VUL08216,CVE-2023-97295,Path Traversal,Low,3.4,FIN-MOB-0048,Yes,In Progress
VUL08217,CVE-2015-55224,Buffer Overflow,High,8.3,SAL-RTR-0024,No,In Progress
VUL08218,CVE-2022-79929,Sensitive Data Exposure,High,8.3,MKT-FW-0085,No,In Progress
VUL08219,CVE-2023-86901,Sensitive Data Exposure,High,7.5,OPS-LAP-0093,No,In Progress
VUL08220,CVE-2016-11937,Outdated SSL/TLS Configuration,Medium,4.5,FIN-SW-0010,Yes,Patched
VUL08221,CVE-2019-18512,Unpatched Software,Medium,5.7,HR-SW-0083,No,Won't Fix
VUL08222,CVE-2015-23996,Broken Authentication,High,8.0,FIN-MOB-0005,No,Won't Fix
VUL08223,CVE-2016-62231,Sensitive Data Exposure,Medium,6.3,OPS-SW-0037,Yes,Patched
VUL08224,CVE-2016-41792,Command Injection,High,8.1,MKT-SW-0096,Yes,In Progress
VUL08225,CVE-2021-2907,Insecure Direct Object Reference,Medium,6.8,HR-DB-0064,No,Open
VUL08226,CVE-2018-47236,Buffer Overflow,Medium,5.2,MKT-RTR-0017,Yes,Patched
VUL08227,CVE-2023-1794,Security Misconfiguration,Medium,6.1,MKT-FW-0024,Yes,Patched
VUL08228,CVE-2019-54259,Command Injection,Medium,4.9,ENG-FW-0084,Yes,In Progress
VUL08229,CVE-2018-93661,Server-Side Request Forgery (SSRF),Low,3.1,OPS-DB-0092,No,In Progress
VUL08230,CVE-2025-36075,Broken Authentication,High,7.3,MKT-MOB-0116,No,In Progress
VUL08231,CVE-2021-65432,Open Redirect,Low,0.3,SAL-IOT-0103,Yes,Closed
VUL08232,CVE-2015-32757,Unpatched Software,High,8.6,FIN-FW-0073,Yes,Closed
VUL08233,CVE-2016-15002,Command Injection,Medium,6.1,LEG-SRV-0091,No,In Progress
VUL08234,CVE-2015-71290,Path Traversal,High,8.8,LEG-PRT-0085,No,In Progress
VUL08235,CVE-2018-81283,Privilege Escalation,Medium,4.5,FIN-IOT-0099,No,In Progress
VUL08236,CVE-2024-29148,Unpatched Software,Low,3.6,FIN-PRT-0039,Yes,Patched
VUL08237,CVE-2019-61813,Outdated SSL/TLS Configuration,Medium,5.5,OPS-PC-0093,Yes,Patched
VUL08238,CVE-2015-46227,Buffer Overflow,Low,0.5,FIN-MOB-0053,Yes,Patched
VUL08239,CVE-2025-80569,Missing Security Patch,Critical,9.7,FIN-FW-0041,No,Won't Fix
VUL08240,CVE-2017-10265,Command Injection,Low,2.3,SAL-DB-0068,No,In Progress
VUL08241,CVE-2019-88246,Security Misconfiguration,Medium,4.7,IT-PC-0051,No,Won't Fix
VUL08242,CVE-2016-78956,Path Traversal,Medium,6.7,SAL-IOT-0089,No,Won't Fix
VUL08243,CVE-2015-68255,Remote Code Execution,Low,2.2,LEG-PRT-0132,Yes,Closed
VUL08244,CVE-2016-61577,Unpatched Software,Low,1.6,MKT-DB-0077,No,Won't Fix
VUL08245,CVE-2019-92380,XML External Entity (XXE),Medium,4.4,ENG-IOT-0062,Yes,In Progress
VUL08246,CVE-2022-60894,Unpatched Software,Low,1.4,HR-RTR-0023,No,Open
VUL08247,CVE-2020-64946,Weak Password Policy,High,8.0,HR-DB-0028,No,Open
VUL08248,CVE-2016-6607,Broken Authentication,Medium,5.3,HR-MOB-0059,Yes,In Progress
VUL08249,CVE-2026-58451,Security Misconfiguration,High,8.1,ENG-DB-0110,Yes,Closed
VUL08250,CVE-2023-82696,XML External Entity (XXE),Critical,9.8,FIN-PRT-0034,Yes,Patched
VUL08251,CVE-2015-44735,Missing Security Patch,High,8.5,OPS-FW-0010,No,In Progress
VUL08252,CVE-2022-59148,Server-Side Request Forgery (SSRF),Low,3.9,MKT-PRT-0056,No,Open
VUL08253,CVE-2020-52798,Broken Authentication,Critical,9.7,MKT-FW-0054,Yes,Patched
VUL08254,CVE-2024-26957,Broken Authentication,Low,1.9,OPS-PRT-0033,Yes,Closed
VUL08255,CVE-2016-32505,Privilege Escalation,High,7.6,ENG-FW-0109,No,Open
VUL08256,CVE-2024-65244,Insecure Direct Object Reference,Medium,4.0,SAL-DB-0108,Yes,Patched
VUL08257,CVE-2023-39934,Weak Password Policy,High,8.0,MKT-DB-0061,No,In Progress
VUL08258,CVE-2016-12406,Cross-Site Scripting (XSS),High,8.3,FIN-MOB-0136,Yes,Patched
VUL08259,CVE-2022-72793,Outdated SSL/TLS Configuration,Medium,4.8,OPS-RTR-0021,No,In Progress
VUL08260,CVE-2016-47644,Buffer Overflow,Medium,4.8,IT-SRV-0121,Yes,Closed
VUL08261,CVE-2023-59597,SQL Injection,High,7.7,ENG-PRT-0005,Yes,In Progress
VUL08262,CVE-2022-41298,Insecure Direct Object Reference,High,8.7,LEG-RTR-0092,Yes,Closed
VUL08263,CVE-2023-31163,XML External Entity (XXE),Low,3.2,FIN-RTR-0011,Yes,Patched
VUL08264,CVE-2016-35842,Insecure Direct Object Reference,High,7.2,ENG-FW-0006,Yes,Patched
VUL08265,CVE-2019-73520,Broken Authentication,Critical,9.7,FIN-MOB-0054,Yes,Closed
VUL08266,CVE-2026-65144,Open Redirect,High,8.4,MKT-FW-0052,No,Won't Fix
VUL08267,CVE-2020-34501,Security Misconfiguration,Medium,4.4,LEG-SW-0019,Yes,In Progress
VUL08268,CVE-2018-50343,Sensitive Data Exposure,Medium,6.6,MKT-RTR-0036,Yes,Patched
VUL08269,CVE-2022-74120,Insecure Deserialization,Low,0.7,IT-PRT-0049,Yes,Closed
VUL08270,CVE-2020-61740,Denial of Service,Low,1.6,IT-RTR-0069,Yes,In Progress
VUL08271,CVE-2024-74457,Remote Code Execution,Medium,4.2,OPS-DB-0029,No,Open
VUL08272,CVE-2023-72070,Missing Security Patch,Medium,5.4,FIN-SRV-0064,Yes,Patched
VUL08273,CVE-2024-40618,Cross-Site Scripting (XSS),Low,3.5,FIN-LAP-0068,Yes,In Progress
VUL08274,CVE-2015-22636,Cross-Site Scripting (XSS),High,8.3,SAL-MOB-0140,No,Won't Fix
VUL08275,CVE-2017-1233,Buffer Overflow,Low,1.9,OPS-LAP-0009,No,In Progress
VUL08276,CVE-2025-58897,Broken Authentication,Low,3.1,MKT-RTR-0063,Yes,In Progress
VUL08277,CVE-2019-79003,Outdated SSL/TLS Configuration,High,8.3,FIN-SW-0103,Yes,Closed
VUL08278,CVE-2017-83988,XML External Entity (XXE),Low,0.1,HR-SRV-0085,Yes,In Progress
VUL08279,CVE-2022-82894,Server-Side Request Forgery (SSRF),Low,3.7,IT-RTR-0121,Yes,Closed
VUL08280,CVE-2021-53486,Insecure Deserialization,Critical,9.9,FIN-DB-0081,No,In Progress
VUL08281,CVE-2018-30186,Remote Code Execution,Critical,10.0,LEG-MOB-0006,Yes,Closed
VUL08282,CVE-2022-95324,Open Redirect,Low,2.7,SAL-PC-0062,Yes,In Progress
VUL08283,CVE-2023-41304,Sensitive Data Exposure,Critical,9.5,MKT-LAP-0053,Yes,In Progress
VUL08284,CVE-2026-29856,SQL Injection,High,7.5,OPS-IOT-0064,Yes,Closed
VUL08285,CVE-2017-92704,Open Redirect,Medium,6.2,FIN-PRT-0091,Yes,Closed
VUL08286,CVE-2016-85470,Buffer Overflow,Low,3.8,SAL-DB-0011,Yes,Patched
VUL08287,CVE-2016-28776,Server-Side Request Forgery (SSRF),Medium,6.6,FIN-MOB-0123,Yes,Patched
VUL08288,CVE-2023-52346,Denial of Service,High,8.2,IT-DB-0002,Yes,Closed
VUL08289,CVE-2025-83962,Unpatched Software,High,8.9,MKT-IOT-0054,No,In Progress
