asset_id,asset_name,asset_type,owner,department,criticality,operating_system
AST08525,FIN-SW-0126,Switch,Julie,Finance,Critical,Arista EOS
AST08526,HR-FW-0126,Firewall,Nicole,HR,Critical,PAN-OS
AST08527,MKT-FW-0105,Firewall,Stephen,Marketing,Low,Cisco ASA OS
AST08528,SAL-FW-0113,Firewall,Megan,Sales,High,PAN-OS
AST08529,IT-IOT-0105,IoT Device,David,IT,Medium,Embedded Firmware
AST08530,IT-MOB-0104,Mobile Device,Zachary,IT,Medium,iOS 17
AST08531,SAL-PC-0097,Workstation,Julie,Sales,Low,Windows 11
AST08532,IT-SW-0117,Switch,Kimberly,IT,Critical,Arista EOS
AST08533,LEG-FW-0101,Firewall,Paul,Legal,Medium,PAN-OS
AST08534,LEG-IOT-0093,IoT Device,Gary,Legal,Low,Embedded Firmware
AST08535,OPS-SW-0106,Switch,Susan,Operations,High,Arista EOS
AST08536,ENG-SRV-0127,Server,Chelsea,Engineering,High,Windows Server 2022
AST08537,MKT-RTR-0112,Router,Denise,Marketing,Medium,Cisco IOS
AST08538,MKT-SW-0107,Switch,Michael,Marketing,High,Arista EOS
AST08539,OPS-PRT-0107,Printer,Daniel,Operations,Medium,Embedded Firmware
AST08540,MKT-SRV-0110,Server,Ashley,Marketing,High,Windows Server 2019
AST08541,FIN-RTR-0090,Router,Richard,Finance,Medium,Cisco IOS
AST08542,IT-RTR-0110,Router,Pamela,IT,Medium,JunOS
AST08543,FIN-RTR-0091,Router,Elizabeth,Finance,Medium,JunOS
AST08544,HR-DB-0094,Database,Karla,HR,Medium,Oracle Linux
AST08545,IT-FW-0114,Firewall,Ashley,IT,Low,FortiOS
AST08546,OPS-IOT-0098,IoT Device,Karen,Operations,Medium,Embedded Firmware
AST08547,HR-MOB-0097,Mobile Device,Dennis,HR,Low,iOS 17
AST08548,LEG-SW-0103,Switch,Wendy,Legal,Low,Cisco IOS
AST08549,HR-RTR-0095,Router,Beverly,HR,Medium,JunOS
AST08550,ENG-IOT-0093,IoT Device,Carla,Engineering,Medium,Embedded Firmware
AST08551,SAL-IOT-0102,IoT Device,Jake,Sales,Low,Embedded Firmware
AST08552,LEG-MOB-0104,Mobile Device,Christopher,Legal,Low,Android 14
AST08553,IT-SW-0118,Switch,Janet,IT,Low,Cisco IOS
AST08554,SAL-MOB-0135,Mobile Device,Jessica,Sales,Low,Android 14
AST08555,IT-IOT-0106,IoT Device,Elizabeth,IT,Medium,Embedded Firmware
AST08556,IT-PC-0096,Workstation,Jonathan,IT,High,Ubuntu Linux
AST08557,ENG-FW-0121,Firewall,Tommy,Engineering,High,PAN-OS
AST08558,MKT-SW-0108,Switch,Kayla,Marketing,Low,Arista EOS
AST08559,IT-LAP-0125,Laptop,Danielle,IT,Low,macOS Sonoma
AST08560,IT-SW-0119,Switch,Renee,IT,High,Arista EOS
AST08561,LEG-SRV-0097,Server,Christopher,Legal,Low,Windows Server 2022
AST08562,ENG-RTR-0108,Router,Kimberly,Engineering,Medium,JunOS
AST08563,MKT-SRV-0111,Server,Alexander,Marketing,Medium,Windows Server 2019
AST08564,LEG-FW-0102,Firewall,Colleen,Legal,Critical,PAN-OS
AST08565,IT-DB-0117,Database,Amanda,IT,Medium,Ubuntu Server 22.04
AST08566,LEG-DB-0111,Database,Charles,Legal,High,Windows Server 2022
AST08567,IT-SW-0120,Switch,Robert,IT,Medium,Cisco IOS
AST08568,MKT-FW-0106,Firewall,Elizabeth,Marketing,Medium,PAN-OS
AST08569,SAL-PRT-0114,Printer,Michelle,Sales,Low,Embedded Firmware
AST08570,LEG-DB-0112,Database,Chris,Legal,Medium,Oracle Linux
AST08571,HR-FW-0127,Firewall,William,HR,Medium,PAN-OS
AST08572,ENG-FW-0122,Firewall,Laura,Engineering,High,PAN-OS
AST08573,ENG-FW-0123,Firewall,Darryl,Engineering,High,Cisco ASA OS
AST08574,SAL-FW-0114,Firewall,Patricia,Sales,High,Cisco ASA OS
AST08575,LEG-PC-0112,Workstation,Sheila,Legal,High,Windows 11
AST08576,OPS-SRV-0095,Server,Matthew,Operations,Low,Ubuntu Server 22.04
AST08577,SAL-LAP-0096,Laptop,Jason,Sales,High,macOS Sonoma
AST08578,HR-IOT-0102,IoT Device,Dustin,HR,Low,Embedded Firmware
AST08579,IT-SRV-0118,Server,Jeffrey,IT,High,Windows Server 2019
AST08580,OPS-MOB-0129,Mobile Device,Robert,Operations,Medium,iOS 17
AST08581,MKT-SW-0109,Switch,Jasmine,Marketing,Medium,Cisco IOS
AST08582,IT-PC-0097,Workstation,Sharon,IT,Medium,Ubuntu Linux
AST08583,MKT-DB-0101,Database,Angela,Marketing,Medium,Oracle Linux
AST08584,SAL-SRV-0126,Server,Stephanie,Sales,High,Ubuntu Server 22.04
AST08585,FIN-MOB-0121,Mobile Device,Ronald,Finance,Low,Android 14
AST08586,FIN-SW-0127,Switch,Diane,Finance,Medium,Arista EOS
AST08587,ENG-PRT-0114,Printer,Aaron,Engineering,High,Embedded Firmware
AST08588,LEG-RTR-0104,Router,Robert,Legal,High,JunOS
AST08589,MKT-IOT-0085,IoT Device,Andrew,Marketing,Low,Embedded Firmware
AST08590,LEG-IOT-0094,IoT Device,David,Legal,Critical,Embedded Firmware
AST08591,LEG-SRV-0098,Server,Lindsey,Legal,High,Ubuntu Server 22.04
AST08592,SAL-MOB-0136,Mobile Device,Danny,Sales,High,Android 14
AST08593,MKT-FW-0107,Firewall,Kevin,Marketing,Low,FortiOS
AST08594,FIN-PRT-0106,Printer,Alicia,Finance,Low,Embedded Firmware
AST08595,ENG-RTR-0109,Router,Alicia,Engineering,Medium,JunOS
AST08596,IT-IOT-0107,IoT Device,Anthony,IT,Critical,Embedded Firmware
AST08597,MKT-RTR-0113,Router,Daniel,Marketing,Critical,JunOS
AST08598,FIN-SW-0128,Switch,Erica,Finance,Low,Arista EOS
AST08599,OPS-PC-0120,Workstation,Richard,Operations,Medium,Windows 10
AST08600,OPS-RTR-0118,Router,Christopher,Operations,Low,JunOS
AST08601,LEG-SW-0104,Switch,Timothy,Legal,High,Arista EOS
AST08602,SAL-SRV-0127,Server,Nathan,Sales,Medium,Windows Server 2019
AST08603,FIN-LAP-0104,Laptop,Yvonne,Finance,High,Windows 11
AST08604,MKT-MOB-0105,Mobile Device,Brandon,Marketing,High,Android 14
AST08605,ENG-SW-0108,Switch,Henry,Engineering,Critical,Cisco IOS
AST08606,SAL-LAP-0097,Laptop,Charles,Sales,High,macOS Sonoma
AST08607,SAL-PC-0098,Workstation,Andrea,Sales,High,Ubuntu Linux
AST08608,OPS-RTR-0119,Router,Susan,Operations,Critical,Cisco IOS
AST08609,SAL-MOB-0137,Mobile Device,Kimberly,Sales,Critical,iOS 17
AST08610,IT-SRV-0119,Server,Daniel,IT,High,Windows Server 2022
AST08611,HR-PRT-0094,Printer,Amber,HR,Medium,Embedded Firmware
AST08612,HR-LAP-0120,Laptop,Michael,HR,Low,macOS Ventura
AST08613,FIN-LAP-0105,Laptop,Tiffany,Finance,Medium,Windows 11
AST08614,LEG-LAP-0102,Laptop,Jasmine,Legal,High,macOS Sonoma
AST08615,LEG-MOB-0105,Mobile Device,Cassandra,Legal,Medium,iOS 17
AST08616,HR-SW-0105,Switch,Jonathan,HR,Medium,Cisco IOS
AST08617,LEG-FW-0103,Firewall,Samuel,Legal,Low,Cisco ASA OS
AST08618,ENG-SRV-0128,Server,Alisha,Engineering,Low,Windows Server 2022
AST08619,HR-MOB-0098,Mobile Device,Nicholas,HR,Medium,Android 14
AST08620,FIN-PRT-0107,Printer,Anne,Finance,Low,Embedded Firmware
AST08621,IT-SRV-0120,Server,Christopher,IT,Low,Windows Server 2022
AST08622,MKT-PRT-0097,Printer,Robert,Marketing,High,Embedded Firmware
AST08623,SAL-SRV-0128,Server,Valerie,Sales,Medium,Ubuntu Server 22.04
AST08624,LEG-PC-0113,Workstation,Raymond,Legal,Medium,Ubuntu Linux
AST08625,SAL-RTR-0106,Router,William,Sales,High,Cisco IOS
AST08626,OPS-FW-0110,Firewall,Karen,Operations,High,FortiOS
AST08627,OPS-IOT-0099,IoT Device,Lisa,Operations,Low,Embedded Firmware
AST08628,HR-SW-0106,Switch,Jill,HR,Low,Cisco IOS
AST08629,SAL-IOT-0103,IoT Device,Patrick,Sales,High,Embedded Firmware
AST08630,MKT-IOT-0086,IoT Device,Jennifer,Marketing,Medium,Embedded Firmware
AST08631,MKT-LAP-0102,Laptop,James,Marketing,Low,macOS Ventura
AST08632,OPS-MOB-0130,Mobile Device,Christina,Operations,Low,iOS 17
AST08633,MKT-MOB-0106,Mobile Device,Allen,Marketing,High,iOS 17
AST08634,LEG-PRT-0116,Printer,James,Legal,Medium,Embedded Firmware
AST08635,SAL-LAP-0098,Laptop,Gregory,Sales,Low,macOS Sonoma
AST08636,HR-SW-0107,Switch,Michael,HR,Medium,Arista EOS
AST08637,ENG-SRV-0129,Server,Joanna,Engineering,Critical,Windows Server 2022
AST08638,IT-FW-0115,Firewall,Andrew,IT,Medium,Cisco ASA OS
AST08639,SAL-MOB-0138,Mobile Device,Nancy,Sales,Medium,iOS 17
AST08640,SAL-DB-0101,Database,Christopher,Sales,Medium,Ubuntu Server 22.04
AST08641,OPS-SW-0107,Switch,Stephanie,Operations,Medium,Cisco IOS
AST08642,SAL-PRT-0115,Printer,Stacy,Sales,High,Embedded Firmware
AST08643,MKT-SW-0110,Switch,Christina,Marketing,Medium,Arista EOS
AST08644,MKT-PRT-0098,Printer,Mary,Marketing,Medium,Embedded Firmware
AST08645,IT-FW-0116,Firewall,Shelley,IT,High,PAN-OS
AST08646,OPS-LAP-0106,Laptop,Seth,Operations,Medium,macOS Ventura
AST08647,HR-RTR-0096,Router,Melissa,HR,High,Cisco IOS
AST08648,OPS-IOT-0100,IoT Device,Austin,Operations,Medium,Embedded Firmware
AST08649,MKT-DB-0102,Database,Kimberly,Marketing,High,Oracle Linux
AST08650,HR-FW-0128,Firewall,Deborah,HR,Low,FortiOS
AST08651,LEG-RTR-0105,Router,Kimberly,Legal,High,Cisco IOS
AST08652,HR-MOB-0099,Mobile Device,Edward,HR,High,Android 14
AST08653,LEG-IOT-0095,IoT Device,Christopher,Legal,Low,Embedded Firmware
AST08654,HR-LAP-0121,Laptop,Alexandra,HR,Low,Windows 10
AST08655,SAL-MOB-0139,Mobile Device,Catherine,Sales,High,iOS 17
AST08656,OPS-SW-0108,Switch,Grace,Operations,Critical,Arista EOS
AST08657,FIN-FW-0111,Firewall,Harold,Finance,High,Cisco ASA OS
AST08658,SAL-LAP-0099,Laptop,Ashley,Sales,Low,macOS Sonoma
AST08659,FIN-SRV-0112,Server,Tanya,Finance,Medium,Ubuntu Server 22.04
AST08660,HR-FW-0129,Firewall,Johnny,HR,Medium,Cisco ASA OS
AST08661,IT-SW-0121,Switch,Lori,IT,Low,Arista EOS
AST08662,FIN-PRT-0108,Printer,Susan,Finance,High,Embedded Firmware
AST08663,HR-PC-0108,Workstation,Emily,HR,High,Ubuntu Linux
AST08664,MKT-PRT-0099,Printer,Scott,Marketing,Medium,Embedded Firmware
AST08665,FIN-SRV-0113,Server,Robert,Finance,Low,Windows Server 2019
AST08666,FIN-SRV-0114,Server,Taylor,Finance,Medium,Ubuntu Server 22.04
AST08667,OPS-PC-0121,Workstation,David,Operations,Medium,Windows 11
AST08668,IT-DB-0118,Database,Charles,IT,High,Windows Server 2022
AST08669,ENG-FW-0124,Firewall,Joshua,Engineering,Low,Cisco ASA OS
AST08670,OPS-PC-0122,Workstation,Glenn,Operations,Medium,Windows 11
AST08671,IT-SRV-0121,Server,Rachel,IT,Medium,Ubuntu Server 22.04
AST08672,LEG-SRV-0099,Server,Michael,Legal,High,Windows Server 2022
AST08673,SAL-DB-0102,Database,Nancy,Sales,Low,Windows Server 2022
AST08674,SAL-LAP-0100,Laptop,Anna,Sales,Critical,macOS Ventura
AST08675,OPS-RTR-0120,Router,Rachael,Operations,Low,Cisco IOS
AST08676,IT-PC-0098,Workstation,Peggy,IT,Medium,Windows 11
AST08677,IT-SRV-0122,Server,Jennifer,IT,High,Windows Server 2022
AST08678,OPS-PC-0123,Workstation,Shane,Operations,Medium,Windows 10
AST08679,SAL-PRT-0116,Printer,John,Sales,Medium,Embedded Firmware
AST08680,IT-PC-0099,Workstation,Anne,IT,High,Ubuntu Linux
AST08681,ENG-IOT-0094,IoT Device,Larry,Engineering,High,Embedded Firmware
AST08682,LEG-FW-0104,Firewall,Maria,Legal,Medium,FortiOS
AST08683,ENG-FW-0125,Firewall,Brad,Engineering,High,PAN-OS
AST08684,FIN-MOB-0122,Mobile Device,Dana,Finance,High,Android 14
AST08685,ENG-DB-0099,Database,Matthew,Engineering,Low,Windows Server 2022
AST08686,SAL-RTR-0107,Router,Robert,Sales,Medium,JunOS
AST08687,IT-MOB-0105,Mobile Device,Amy,IT,Low,Android 14
AST08688,MKT-FW-0108,Firewall,Toni,Marketing,Low,Cisco ASA OS
AST08689,ENG-IOT-0095,IoT Device,Victoria,Engineering,High,Embedded Firmware
AST08690,FIN-MOB-0123,Mobile Device,Michael,Finance,Medium,iOS 17
AST08691,MKT-LAP-0103,Laptop,Susan,Marketing,High,macOS Sonoma
AST08692,OPS-DB-0102,Database,Stephanie,Operations,Low,Ubuntu Server 22.04
AST08693,HR-PC-0109,Workstation,Alicia,HR,Critical,Windows 11
AST08694,MKT-LAP-0104,Laptop,Anne,Marketing,High,Windows 10
AST08695,FIN-RTR-0092,Router,James,Finance,Low,Cisco IOS
AST08696,IT-PRT-0104,Printer,Kristina,IT,Medium,Embedded Firmware
AST08697,SAL-IOT-0104,IoT Device,Todd,Sales,Medium,Embedded Firmware
AST08698,ENG-SRV-0130,Server,Kathleen,Engineering,High,CentOS 7
AST08699,OPS-PC-0124,Workstation,Sandra,Operations,Low,Windows 11
AST08700,OPS-LAP-0107,Laptop,Cindy,Operations,Low,Windows 11
AST08701,ENG-PRT-0115,Printer,Heather,Engineering,Medium,Embedded Firmware
AST08702,SAL-FW-0115,Firewall,Ana,Sales,Medium,PAN-OS
AST08703,FIN-PRT-0109,Printer,David,Finance,Low,Embedded Firmware
AST08704,FIN-IOT-0112,IoT Device,Stephen,Finance,Medium,Embedded Firmware
AST08705,ENG-PRT-0116,Printer,Bryan,Engineering,Low,Embedded Firmware
AST08706,IT-PC-0100,Workstation,Henry,IT,Medium,Ubuntu Linux
AST08707,ENG-PRT-0117,Printer,Tina,Engineering,Low,Embedded Firmware
AST08708,FIN-LAP-0106,Laptop,Omar,Finance,Medium,Windows 10
AST08709,LEG-MOB-0106,Mobile Device,Derek,Legal,Critical,Android 14
AST08710,HR-SW-0108,Switch,Ryan,HR,Medium,Cisco IOS
AST08711,ENG-LAP-0096,Laptop,Brian,Engineering,High,Windows 11
AST08712,HR-SW-0109,Switch,Catherine,HR,Medium,Arista EOS
AST08713,OPS-SW-0109,Switch,Jeremy,Operations,Low,Arista EOS
AST08714,HR-DB-0095,Database,Jeff,HR,Medium,Ubuntu Server 22.04
AST08715,HR-RTR-0097,Router,Dana,HR,Low,JunOS
AST08716,ENG-RTR-0110,Router,Sara,Engineering,Low,JunOS
AST08717,HR-PRT-0095,Printer,Alexander,HR,Critical,Embedded Firmware
AST08718,ENG-SRV-0131,Server,Jennifer,Engineering,Low,CentOS 7
AST08719,SAL-DB-0103,Database,Brandi,Sales,Medium,Ubuntu Server 22.04
AST08720,ENG-LAP-0097,Laptop,Tony,Engineering,Medium,macOS Ventura
AST08721,LEG-SRV-0100,Server,Robert,Legal,Critical,Ubuntu Server 22.04
AST08722,HR-PC-0110,Workstation,Alex,HR,Medium,Ubuntu Linux
AST08723,OPS-IOT-0101,IoT Device,Michael,Operations,Critical,Embedded Firmware
AST08724,ENG-IOT-0096,IoT Device,Alexandra,Engineering,High,Embedded Firmware
AST08725,FIN-SW-0129,Switch,Matthew,Finance,High,Cisco IOS
AST08726,FIN-DB-0097,Database,Virginia,Finance,High,Ubuntu Server 22.04
AST08727,FIN-SW-0130,Switch,Matthew,Finance,Low,Cisco IOS
AST08728,HR-SW-0110,Switch,Megan,HR,Critical,Arista EOS
AST08729,ENG-SW-0109,Switch,Lisa,Engineering,Low,Arista EOS
AST08730,HR-DB-0096,Database,Laura,HR,Medium,Ubuntu Server 22.04
AST08731,MKT-IOT-0087,IoT Device,Travis,Marketing,Medium,Embedded Firmware
AST08732,HR-SRV-0096,Server,Victor,HR,High,CentOS 7
AST08733,ENG-SRV-0132,Server,Megan,Engineering,Medium,Windows Server 2022
AST08734,OPS-PRT-0108,Printer,David,Operations,Critical,Embedded Firmware
AST08735,MKT-DB-0103,Database,Jeffrey,Marketing,Medium,Ubuntu Server 22.04
AST08736,MKT-SRV-0112,Server,Alexander,Marketing,Medium,Windows Server 2019
AST08737,MKT-MOB-0107,Mobile Device,Travis,Marketing,Low,iOS 17
AST08738,MKT-SW-0111,Switch,Shawn,Marketing,Critical,Cisco IOS
AST08739,HR-PRT-0096,Printer,Stephanie,HR,Medium,Embedded Firmware
AST08740,MKT-SW-0112,Switch,Sarah,Marketing,High,Arista EOS
AST08741,SAL-DB-0104,Database,Richard,Sales,Medium,Windows Server 2022
AST08742,IT-DB-0119,Database,Tyler,IT,Medium,Windows Server 2022
AST08743,IT-DB-0120,Database,Daniel,IT,Low,Ubuntu Server 22.04
AST08744,MKT-PRT-0100,Printer,Karen,Marketing,High,Embedded Firmware
AST08745,HR-SRV-0097,Server,April,HR,Low,Windows Server 2019
AST08746,OPS-SW-0110,Switch,Gary,Operations,Medium,Arista EOS
AST08747,HR-DB-0097,Database,Natalie,HR,Low,Oracle Linux
AST08748,HR-PC-0111,Workstation,Brad,HR,Low,Windows 10
AST08749,MKT-SW-0113,Switch,James,Marketing,Low,Arista EOS
AST08750,LEG-FW-0105,Firewall,Thomas,Legal,Low,FortiOS
AST08751,LEG-SW-0105,Switch,Wendy,Legal,High,Cisco IOS
AST08752,LEG-DB-0113,Database,Dillon,Legal,Medium,Oracle Linux
AST08753,LEG-PRT-0117,Printer,Joseph,Legal,Critical,Embedded Firmware
AST08754,ENG-IOT-0097,IoT Device,Kylie,Engineering,High,Embedded Firmware
AST08755,IT-PC-0101,Workstation,Matthew,IT,Low,Ubuntu Linux
AST08756,SAL-MOB-0140,Mobile Device,Sarah,Sales,Critical,Android 14
AST08757,FIN-PC-0113,Workstation,Andrew,Finance,Medium,Windows 10
AST08758,FIN-RTR-0093,Router,John,Finance,High,Cisco IOS
AST08759,IT-LAP-0126,Laptop,Kyle,IT,Low,Windows 11
AST08760,OPS-LAP-0108,Laptop,Melanie,Operations,Medium,Windows 10
AST08761,IT-IOT-0108,IoT Device,Curtis,IT,Medium,Embedded Firmware
AST08762,SAL-SRV-0129,Server,Emily,Sales,High,Windows Server 2022
AST08763,HR-SW-0111,Switch,Olivia,HR,Critical,Cisco IOS
AST08764,HR-PC-0112,Workstation,Terri,HR,Medium,Windows 11
AST08765,SAL-SRV-0130,Server,Linda,Sales,Low,Windows Server 2022
AST08766,ENG-MOB-0123,Mobile Device,Brent,Engineering,High,iOS 17
AST08767,SAL-SRV-0131,Server,Timothy,Sales,Critical,Windows Server 2019
AST08768,LEG-LAP-0103,Laptop,Jeffery,Legal,Critical,Windows 11
AST08769,LEG-IOT-0096,IoT Device,David,Legal,Medium,Embedded Firmware
AST08770,HR-MOB-0100,Mobile Device,John,HR,Critical,iOS 17
AST08771,ENG-LAP-0098,Laptop,Jill,Engineering,Medium,Windows 10
AST08772,MKT-DB-0104,Database,Bailey,Marketing,Medium,Windows Server 2022
AST08773,FIN-PC-0114,Workstation,David,Finance,Medium,Windows 11
AST08774,FIN-FW-0112,Firewall,Justin,Finance,High,PAN-OS
AST08775,FIN-LAP-0107,Laptop,Cameron,Finance,Low,Windows 11
AST08776,LEG-FW-0106,Firewall,Sara,Legal,Low,Cisco ASA OS
AST08777,HR-RTR-0098,Router,Karen,HR,High,JunOS
AST08778,HR-PC-0113,Workstation,Thomas,HR,Medium,Windows 11
AST08779,HR-FW-0130,Firewall,Susan,HR,High,Cisco ASA OS
AST08780,FIN-PC-0115,Workstation,Tiffany,Finance,Medium,Windows 10
AST08781,ENG-LAP-0099,Laptop,Jamie,Engineering,Low,macOS Sonoma
AST08782,ENG-PC-0108,Workstation,Jonathan,Engineering,High,Windows 10
AST08783,IT-SRV-0123,Server,James,IT,Low,Windows Server 2019
AST08784,MKT-PRT-0101,Printer,Courtney,Marketing,Low,Embedded Firmware
AST08785,IT-LAP-0127,Laptop,Brooke,IT,Low,macOS Ventura
AST08786,MKT-PRT-0102,Printer,April,Marketing,Low,Embedded Firmware
AST08787,SAL-MOB-0141,Mobile Device,Kim,Sales,High,Android 14
AST08788,FIN-MOB-0124,Mobile Device,Alyssa,Finance,High,iOS 17
AST08789,LEG-PC-0114,Workstation,Leroy,Legal,High,Ubuntu Linux
AST08790,IT-PC-0102,Workstation,Elizabeth,IT,Low,Windows 10
AST08791,SAL-FW-0116,Firewall,Stacy,Sales,High,PAN-OS
AST08792,OPS-LAP-0109,Laptop,Brendan,Operations,Low,Windows 11
AST08793,ENG-MOB-0124,Mobile Device,Todd,Engineering,High,iOS 17
AST08794,FIN-PC-0116,Workstation,Donald,Finance,High,Ubuntu Linux
AST08795,LEG-SW-0106,Switch,Julie,Legal,Medium,Cisco IOS
AST08796,SAL-MOB-0142,Mobile Device,Ryan,Sales,Critical,Android 14
AST08797,HR-IOT-0103,IoT Device,Mary,HR,Low,Embedded Firmware
AST08798,MKT-PRT-0103,Printer,Elizabeth,Marketing,Low,Embedded Firmware
AST08799,ENG-PC-0109,Workstation,Susan,Engineering,Low,Windows 11
AST08800,LEG-MOB-0107,Mobile Device,Bethany,Legal,Critical,Android 14
AST08801,MKT-IOT-0088,IoT Device,Caitlin,Marketing,Critical,Embedded Firmware
AST08802,MKT-MOB-0108,Mobile Device,Terri,Marketing,High,Android 14
AST08803,FIN-LAP-0108,Laptop,Leah,Finance,Medium,macOS Sonoma
AST08804,IT-FW-0117,Firewall,Matthew,IT,Medium,PAN-OS
AST08805,OPS-SW-0111,Switch,Dale,Operations,Critical,Arista EOS
AST08806,LEG-PC-0115,Workstation,Sandra,Legal,Medium,Ubuntu Linux
AST08807,MKT-IOT-0089,IoT Device,Bryce,Marketing,Medium,Embedded Firmware
AST08808,MKT-SRV-0113,Server,Sandra,Marketing,Low,Windows Server 2022
AST08809,FIN-FW-0113,Firewall,Sarah,Finance,Medium,PAN-OS
AST08810,FIN-LAP-0109,Laptop,Doris,Finance,High,Windows 10
AST08811,OPS-LAP-0110,Laptop,Stacy,Operations,Medium,Windows 11
AST08812,OPS-FW-0111,Firewall,Catherine,Operations,High,PAN-OS
AST08813,IT-SRV-0124,Server,Julie,IT,High,Windows Server 2022
AST08814,IT-PC-0103,Workstation,Caitlin,IT,Low,Ubuntu Linux
AST08815,SAL-RTR-0108,Router,Jeffrey,Sales,Low,Cisco IOS
AST08816,ENG-LAP-0100,Laptop,Christian,Engineering,Critical,macOS Ventura
AST08817,MKT-PC-0113,Workstation,Julia,Marketing,High,Ubuntu Linux
AST08818,LEG-RTR-0106,Router,Shannon,Legal,High,JunOS
AST08819,IT-SRV-0125,Server,David,IT,Medium,Windows Server 2019
AST08820,HR-IOT-0104,IoT Device,Angelica,HR,High,Embedded Firmware
AST08821,FIN-IOT-0113,IoT Device,Joseph,Finance,Medium,Embedded Firmware
AST08822,HR-DB-0098,Database,Jose,HR,Low,Windows Server 2022
AST08823,ENG-RTR-0111,Router,Nancy,Engineering,High,Cisco IOS
AST08824,LEG-DB-0114,Database,Christine,Legal,Critical,Oracle Linux
AST08825,IT-SRV-0126,Server,Kaitlin,IT,Medium,Windows Server 2022
AST08826,OPS-IOT-0102,IoT Device,Lisa,Operations,Medium,Embedded Firmware
AST08827,LEG-PC-0116,Workstation,Samuel,Legal,High,Windows 11
AST08828,MKT-FW-0109,Firewall,Shannon,Marketing,Low,PAN-OS
AST08829,LEG-LAP-0104,Laptop,Ryan,Legal,Medium,macOS Ventura
AST08830,MKT-IOT-0090,IoT Device,Michael,Marketing,Medium,Embedded Firmware
AST08831,LEG-LAP-0105,Laptop,Kimberly,Legal,Low,macOS Ventura
AST08832,OPS-DB-0103,Database,Nicole,Operations,Medium,Oracle Linux
AST08833,OPS-FW-0112,Firewall,Kenneth,Operations,Medium,PAN-OS
AST08834,ENG-PRT-0118,Printer,Jennifer,Engineering,Medium,Embedded Firmware
AST08835,FIN-RTR-0094,Router,Jason,Finance,Medium,Cisco IOS
AST08836,MKT-PRT-0104,Printer,Alan,Marketing,High,Embedded Firmware
AST08837,HR-SRV-0098,Server,Gina,HR,Low,Windows Server 2022
AST08838,ENG-DB-0100,Database,Kimberly,Engineering,High,Windows Server 2022
AST08839,ENG-IOT-0098,IoT Device,Mark,Engineering,High,Embedded Firmware
AST08840,HR-DB-0099,Database,Wanda,HR,High,Windows Server 2022
AST08841,SAL-IOT-0105,IoT Device,Jennifer,Sales,Medium,Embedded Firmware
AST08842,LEG-PRT-0118,Printer,Manuel,Legal,Medium,Embedded Firmware
AST08843,MKT-IOT-0091,IoT Device,Kathleen,Marketing,Medium,Embedded Firmware
AST08844,HR-RTR-0099,Router,Megan,HR,High,JunOS
AST08845,SAL-LAP-0101,Laptop,Donald,Sales,Low,macOS Sonoma
AST08846,SAL-RTR-0109,Router,Rhonda,Sales,Low,JunOS
AST08847,OPS-PC-0125,Workstation,Ryan,Operations,Low,Windows 11
AST08848,HR-SRV-0099,Server,Joshua,HR,High,Windows Server 2022
AST08849,MKT-LAP-0105,Laptop,Nicholas,Marketing,Medium,Windows 10
AST08850,IT-SW-0122,Switch,Allison,IT,Low,Arista EOS
AST08851,OPS-PRT-0109,Printer,Alison,Operations,Medium,Embedded Firmware
AST08852,ENG-FW-0126,Firewall,Kelly,Engineering,Medium,PAN-OS
AST08853,LEG-RTR-0107,Router,Brian,Legal,Medium,JunOS
AST08854,HR-IOT-0105,IoT Device,Crystal,HR,Low,Embedded Firmware
AST08855,SAL-IOT-0106,IoT Device,Jennifer,Sales,Low,Embedded Firmware
AST08856,MKT-DB-0105,Database,Heather,Marketing,High,Windows Server 2022
AST08857,OPS-IOT-0103,IoT Device,Randy,Operations,Medium,Embedded Firmware
AST08858,OPS-LAP-0111,Laptop,Mia,Operations,High,macOS Ventura
AST08859,SAL-MOB-0143,Mobile Device,Andre,Sales,Low,Android 14
AST08860,OPS-PC-0126,Workstation,David,Operations,Medium,Windows 11
AST08861,SAL-IOT-0107,IoT Device,Andrew,Sales,Low,Embedded Firmware
AST08862,SAL-IOT-0108,IoT Device,Angela,Sales,Low,Embedded Firmware
AST08863,MKT-SW-0114,Switch,Alexandra,Marketing,High,Cisco IOS
AST08864,ENG-PRT-0119,Printer,Jeremy,Engineering,Low,Embedded Firmware
AST08865,OPS-FW-0113,Firewall,Alicia,Operations,Medium,Cisco ASA OS
AST08866,OPS-RTR-0121,Router,Adam,Operations,Critical,Cisco IOS
AST08867,HR-PC-0114,Workstation,Barry,HR,High,Ubuntu Linux
AST08868,ENG-SRV-0133,Server,Sydney,Engineering,High,CentOS 7
AST08869,FIN-SRV-0115,Server,Nina,Finance,Medium,CentOS 7
AST08870,LEG-SW-0107,Switch,Chad,Legal,High,Cisco IOS
AST08871,HR-SW-0112,Switch,Diana,HR,Medium,Cisco IOS
AST08872,ENG-DB-0101,Database,William,Engineering,Medium,Windows Server 2022
AST08873,IT-LAP-0128,Laptop,Amanda,IT,Critical,Windows 11
AST08874,OPS-DB-0104,Database,Mary,Operations,Low,Windows Server 2022
